jobma_catcher_id,is_premium,subscription_status,company_size,sub_user,wallet_amount,is_unlimited,subscription_sum,subscription_count,recorded_interview_count,live_interview_count,invites_count,interview_done,pre_recorded_kit_counts,jobs_posted,since_last_login
4719,0,0,More than 1000,0,60.0,0,2.3,1,2,0,0,2,3,1,4
4720,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4721,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,2
4722,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4723,0,0,26-100,2,60.0,1,1.2,1,0,0,0,0,0,1,4
4724,0,0,26-100,0,60.0,1,1.2,1,0,0,0,0,0,0,4
4725,0,0,1-25,0,60.0,1,2.4,1,0,0,0,0,0,0,4
4726,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4728,0,0,101-500,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4729,1,0,101-500,0,60.0,0,0.6,1,0,0,0,0,0,0,4
4730,0,0,More than 1000,0,60.0,0,0.9,1,0,0,0,0,0,0,4
4731,0,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
4732,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4733,0,0,1-25,0,60.0,1,11.8,1,0,0,0,0,0,0,4
4734,0,0,1-25,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4735,0,0,1-25,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4736,1,0,500-1000,4,60.0,1,69.9,6,4,35,0,39,3,32,4
4737,0,0,500-1000,0,60.0,1,2.4,1,0,0,0,0,0,0,4
4741,0,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
4744,0,0,500-1000,0,60.0,1,11.8,1,0,0,0,0,0,0,4
4745,0,0,500-1000,0,60.0,1,11.8,1,0,0,0,0,0,0,4
4746,0,0,101-500,0,60.0,1,0.5,1,0,0,0,0,0,0,4
4747,0,0,500-1000,0,60.0,1,0.6,1,0,0,0,0,0,0,4
4748,0,0,500-1000,0,60.0,1,5.9,1,0,0,0,0,0,0,4
4751,0,0,101-500,0,60.0,1,1.4,1,0,0,0,0,0,0,4
4753,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4754,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4755,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4756,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4757,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4758,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4759,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4760,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4761,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
4762,0,0,500-1000,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4763,0,0,101-500,0,60.0,0,2.4,1,0,0,0,0,0,0,4
4764,0,0,1-25,0,60.0,0,2.4,1,0,0,0,0,0,0,4
4765,0,0,26-100,0,60.0,1,11.8,1,0,0,0,0,0,0,4
4768,0,0,1-25,0,60.0,0,2.4,1,0,0,0,0,0,0,4
4769,0,0,101-500,1,60.0,0,2.3,1,0,0,0,0,0,0,4
4771,0,0,26-100,2,60.0,1,0.3,1,0,0,0,0,0,0,4
4774,0,0,500-1000,0,60.0,1,4.1,1,0,0,0,0,0,0,4
4776,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4778,0,0,101-500,1,60.0,0,11.8,1,1,0,0,1,1,2,4
4780,0,0,26-100,0,60.0,1,4.7,1,0,0,0,0,0,0,4
4781,0,0,More than 1000,0,60.0,1,117.6,1,0,0,0,0,0,0,4
4782,0,0,500-1000,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4783,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4784,0,0,101-500,0,60.0,1,5.9,1,0,0,0,0,0,0,4
4785,0,0,26-100,1,60.0,1,6.3,2,1,0,0,1,1,5,4
4786,0,0,26-100,1,60.0,0,6.6,1,0,0,0,0,1,1,4
4787,0,0,101-500,0,60.0,1,3.8,1,0,0,0,0,0,0,4
4790,0,0,500-1000,0,60.0,1,0.6,1,0,0,0,0,0,1,4
4791,0,0,500-1000,0,60.0,1,169.8,6,0,0,0,0,1,3,4
4792,0,0,101-500,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4793,0,0,26-100,0,60.0,0,1.4,1,0,0,0,0,0,0,4
4794,0,0,26-100,0,60.0,0,6.6,1,20,0,0,21,1,1,4
4795,0,0,26-100,0,60.0,0,2.4,1,0,0,0,0,0,0,4
4796,0,0,More than 1000,0,60.0,1,4.1,1,0,0,0,0,0,0,4
4797,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4798,0,1,1-25,0,60.0,1,143.5,5,0,0,0,0,0,3,4
4799,0,1,26-100,1,60.0,0,35545.8,8,0,0,0,0,0,0,4
4800,0,0,26-100,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4801,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4802,0,1,26-100,0,60.0,0,16782.0,9,0,0,0,0,0,0,4
4804,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4805,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4806,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4807,0,0,26-100,0,60.0,0,41.7,1,0,0,0,0,0,0,4
4808,0,0,101-500,0,60.0,0,148.2,3,0,0,0,0,0,0,4
4809,1,1,500-1000,0,60.0,0,117668.9,8,0,0,0,0,0,0,4
4810,0,0,1-25,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4811,0,0,101-500,0,60.0,0,2.4,1,0,0,0,0,0,0,4
4812,0,0,1-25,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4813,1,0,101-500,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4814,0,0,500-1000,0,60.0,1,2.7,1,0,0,0,0,0,0,4
4815,1,0,101-500,0,60.0,0,3.0,2,0,0,0,0,0,0,4
4816,0,0,500-1000,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4817,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4818,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4819,0,0,101-500,0,60.0,0,6.4,2,0,0,0,0,0,0,4
4820,0,0,101-500,0,60.0,0,0.5,1,0,0,0,0,0,0,4
4821,0,0,101-500,0,60.0,0,0.6,1,0,0,0,0,0,0,4
4822,0,0,More than 1000,0,60.0,0,0.6,1,0,0,0,0,0,0,4
4823,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4824,0,0,101-500,2,60.0,0,2.3,1,0,0,0,0,0,0,4
4825,0,0,101-500,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4826,0,0,101-500,0,60.0,1,6.5,1,0,0,0,0,0,0,4
4827,0,0,101-500,0,60.0,1,5.3,1,0,0,0,0,0,0,4
4828,0,0,101-500,0,60.0,1,2.8,1,0,0,0,0,0,0,4
4829,0,0,101-500,0,60.0,0,0.4,1,0,0,0,0,0,0,4
4830,1,1,500-1000,0,60.0,0,25.2,7,0,0,0,0,0,0,4
4831,0,0,500-1000,0,60.0,0,0.4,1,0,0,0,0,0,0,4
4832,0,0,101-500,0,60.0,1,249.3,6,0,0,0,0,0,0,4
4833,0,0,26-100,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4834,0,0,101-500,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4836,0,0,500-1000,0,60.0,0,138.8,1,0,0,0,0,0,0,4
4837,0,0,500-1000,0,60.0,0,138.8,1,0,0,0,0,0,0,4
4838,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4839,0,0,26-100,0,60.0,1,176.5,1,0,0,0,0,0,0,4
4840,0,0,1-25,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4841,0,0,26-100,0,60.0,1,0.4,1,0,0,0,0,0,0,4
4842,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4843,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4844,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4845,1,0,1-25,0,60.0,0,5.1,3,0,0,0,0,0,0,4
4846,0,0,26-100,0,60.0,0,9.5,3,0,0,0,0,0,0,4
4847,1,1,500-1000,0,1860.0,0,35.0,7,0,0,0,0,0,0,2
4848,0,0,1-25,0,60.0,0,9.2,1,0,0,0,0,0,0,4
4849,0,0,26-100,0,60.0,0,14.8,2,0,0,0,0,0,0,4
4851,0,0,101-500,0,60.0,0,4.1,1,0,0,0,0,0,0,4
4852,0,0,1-25,0,60.0,0,40.6,1,0,0,0,0,0,0,4
4853,0,0,26-100,1,60.0,0,23.0,9,0,0,0,0,0,0,4
4854,0,0,101-500,0,60.0,0,34859.9,5,0,0,0,0,0,0,4
4855,0,0,101-500,0,60.0,0,2.8,1,0,0,0,0,0,0,4
4856,0,0,101-500,0,60.0,0,11.7,2,0,0,0,0,0,0,4
4858,0,0,500-1000,0,60.0,1,117.6,1,0,0,0,0,0,0,4
4859,0,0,500-1000,0,60.0,1,1176.5,1,0,0,0,0,0,0,4
4860,0,0,500-1000,0,60.0,0,117.6,1,0,0,0,0,0,0,4
4862,0,0,101-500,0,60.0,0,117.6,1,0,0,0,0,0,0,4
4863,0,0,101-500,0,60.0,1,0.6,1,0,0,0,0,0,0,4
4864,0,0,26-100,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4865,0,0,26-100,0,60.0,1,49.1,1,0,0,0,0,0,0,4
4866,0,0,26-100,0,60.0,1,5.4,1,0,0,0,0,0,0,4
4867,0,0,101-500,0,60.0,0,2.8,2,0,0,0,0,0,0,4
4868,0,0,26-100,0,60.0,0,11.8,1,0,0,0,0,0,0,4
4869,0,0,101-500,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4870,0,0,101-500,0,60.0,0,4.1,1,0,0,0,0,0,0,4
4871,0,0,101-500,0,60.0,0,0.5,1,0,0,0,0,0,0,4
4872,0,0,101-500,0,60.0,0,0.0,1,0,0,0,0,0,0,4
4873,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4874,0,0,101-500,1,60.0,0,9.2,4,3,0,0,12,4,7,4
4876,0,0,26-100,0,60.0,0,117.6,1,0,0,0,0,0,0,4
4877,0,0,500-1000,0,60.0,0,11.8,1,0,0,0,0,0,0,4
4878,0,0,26-100,0,60.0,0,1176.5,1,0,0,0,0,0,0,4
4879,0,0,101-500,0,60.0,0,117.6,1,0,0,0,0,0,0,4
4880,0,0,26-100,0,60.0,0,1176.5,1,0,0,0,0,0,0,4
4881,0,0,More than 1000,0,60.0,0,14.1,2,0,0,0,0,0,0,4
4882,0,0,101-500,0,60.0,0,138.8,1,0,0,0,0,0,0,4
4883,0,0,101-500,1,60.0,0,2.3,1,0,0,0,0,0,2,4
4884,0,0,101-500,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4886,0,0,26-100,0,60.0,0,0.5,1,0,0,0,0,0,0,4
4887,0,0,26-100,0,60.0,0,0.4,1,0,0,0,0,0,0,4
4888,0,0,101-500,0,60.0,0,11.8,1,0,0,0,0,0,0,4
4889,0,0,101-500,0,60.0,0,117.6,1,0,0,0,0,0,0,4
4890,0,0,1-25,0,60.0,0,0.4,1,0,0,0,0,0,0,4
4891,0,0,26-100,0,60.0,0,117.6,1,0,0,0,0,0,0,4
4892,0,0,1-25,0,60.0,0,11.8,1,0,0,0,0,0,0,4
4893,0,0,26-100,0,60.0,0,0.4,1,0,0,0,0,0,0,4
4894,0,0,26-100,0,60.0,0,1.8,2,0,0,0,0,0,0,4
4895,0,0,101-500,0,60.0,0,118.0,2,0,0,0,0,0,0,4
4896,0,0,1-25,2,60.0,0,0.0,1,0,0,0,0,0,0,4
4897,0,0,500-1000,0,60.0,0,1.0,2,0,0,0,0,0,0,4
4898,0,0,500-1000,0,60.0,0,11.8,1,0,0,0,0,0,0,4
4900,0,0,101-500,0,60.0,0,6.4,1,0,0,0,0,0,0,4
4901,0,0,500-1000,0,60.0,1,0.6,1,0,0,0,0,0,0,4
4902,1,0,101-500,3,60.0,1,31.6,4,15,13,0,28,2,18,4
4906,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
4907,1,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
4908,0,0,26-100,0,60.0,1,7.3,2,0,0,0,0,0,0,4
4909,0,0,101-500,0,60.0,0,2.3,1,0,0,0,0,0,0,4
4910,0,0,26-100,1,60.0,0,2.3,1,2,2,0,4,3,7,4
4915,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,1,0,4
4916,0,0,26-100,1,60.0,0,2.3,1,0,0,0,0,0,2,4
4918,0,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,1,4
4919,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4925,0,0,101-500,0,60.0,0,138.8,1,0,0,0,0,0,0,4
4928,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4929,0,0,26-100,0,60.0,0,3.5,2,0,0,0,0,0,0,4
4931,0,0,101-500,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4932,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4933,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4934,0,0,101-500,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4935,0,0,1-25,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4936,0,0,26-100,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4941,0,0,26-100,0,60.0,1,1.2,1,0,0,0,0,0,0,4
4942,1,0,101-500,4,60.0,1,26.4,4,0,0,0,0,0,0,4
4944,0,0,101-500,1,60.0,0,138.8,1,0,0,0,0,1,2,4
4946,0,0,500-1000,0,60.0,0,6.6,1,0,0,0,0,0,0,4
4947,0,0,More than 1000,0,60.0,1,58.8,1,0,0,0,0,0,0,4
4948,0,0,1-25,0,60.0,0,1.4,1,0,0,0,0,0,0,4
4949,0,0,101-500,0,60.0,0,8.2,1,0,0,0,0,0,0,4
4950,0,0,26-100,0,60.0,0,3.5,1,0,0,0,0,0,0,4
4951,0,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
4952,0,0,500-1000,0,60.0,0,3.5,2,0,0,0,0,1,0,4
4954,0,0,26-100,0,60.0,0,3.5,2,0,0,0,0,0,0,4
4960,0,0,500-1000,0,60.0,1,293.2,3,0,0,0,0,0,0,4
4961,0,0,101-500,0,60.0,0,0.3,1,0,0,0,0,1,0,4
4962,0,0,101-500,0,60.0,1,7.3,2,0,0,0,0,0,1,4
4964,0,0,1-25,0,60.0,1,2.0,2,0,0,0,0,0,0,4
4968,0,0,26-100,6,60.0,1,1.2,1,0,0,0,0,0,1,4
4978,0,0,101-500,0,60.0,1,6.6,1,2,0,0,2,1,1,4
4989,0,0,26-100,0,60.0,0,13.9,1,0,0,0,0,0,0,4
4991,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
4992,0,0,1-25,0,60.0,0,2.8,1,0,0,0,0,0,0,4
4994,1,1,1-25,0,60.0,0,74.3,5,0,0,0,0,0,0,4
4999,0,1,26-100,0,60.0,0,7.5,3,0,0,0,0,1,1,4
5000,1,1,1-25,1,60.0,0,76.2,4,2,1,0,3,1,5,4
5001,0,1,26-100,0,60.0,0,4.9,3,0,0,0,0,0,0,4
5002,1,0,101-500,2,60.0,0,4.6,2,10,1,0,13,2,6,4
5026,0,0,101-500,0,60.0,0,2.3,1,0,0,0,0,0,0,4
5027,0,0,1-25,1,60.0,0,5.9,3,0,0,0,0,0,0,4
5028,0,0,500-1000,0,60.0,0,0.0,1,0,0,0,0,0,0,4
5030,0,1,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5031,0,1,101-500,0,60.0,0,3.5,2,1,0,0,1,1,1,4
5032,0,0,101-500,0,60.0,0,69.4,1,0,0,0,0,0,0,4
5033,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
5034,0,0,101-500,0,60.0,0,12.5,8,0,0,0,0,0,0,4
5035,0,0,500-1000,0,60.0,1,0.5,1,0,0,0,0,0,0,4
5036,0,0,500-1000,0,60.0,0,4.3,3,0,0,0,0,0,0,4
5037,0,0,101-500,0,60.0,0,2.6,2,0,0,0,0,0,0,4
5038,0,0,1-25,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5039,0,0,1-25,0,60.0,0,2.1,3,0,0,0,0,0,0,4
5040,0,0,1-25,0,60.0,0,2.1,2,0,0,0,0,0,0,4
5041,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5042,0,0,101-500,0,60.0,0,2.1,1,0,0,0,0,0,0,4
5043,0,0,26-100,0,60.0,0,1.8,1,0,0,0,0,0,0,4
5044,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5045,0,0,26-100,0,60.0,0,2.8,1,0,0,0,0,0,11,4
5046,0,0,101-500,0,60.0,0,1.4,1,0,0,0,0,0,0,4
5047,0,0,1-25,0,60.0,1,1.2,1,0,0,0,0,0,0,4
5048,1,0,26-100,0,60.0,0,138.8,1,2,0,0,2,1,2,4
5049,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
5050,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
5051,0,0,101-500,0,60.0,0,138.8,1,0,0,0,0,0,0,4
5052,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
5053,0,0,101-500,0,60.0,0,5.9,1,0,0,0,0,0,0,4
5054,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
5055,0,0,26-100,0,60.0,1,138.9,2,1,0,0,1,1,1,4
5056,0,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,0,4
5057,0,0,1-25,0,60.0,0,2.3,1,1,0,0,1,1,11,4
5058,1,0,101-500,3,60.0,0,140.2,2,25,0,0,52,8,5,4
5059,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,0,4
5060,0,0,1-25,0,60.0,0,138.8,1,0,0,0,0,0,1,4
5061,1,0,26-100,0,60.0,0,3.0,3,0,0,0,0,0,1,4
5063,0,0,26-100,0,60.0,0,138.8,1,0,0,0,0,0,1,4
5064,0,0,26-100,0,60.0,0,2.8,1,0,0,0,0,0,1,4
5065,0,0,500-1000,0,60.0,0,1.1,1,0,0,0,0,0,0,4
5066,0,0,1-25,0,60.0,0,1.1,1,0,0,0,0,0,0,4
5068,0,0,1-25,0,60.0,0,2.3,1,0,0,0,0,0,0,4
5069,0,0,1-25,1,60.0,1,277.6,2,0,0,0,0,0,2,4
5070,1,0,1-25,1,60.0,0,6.9,1,0,0,0,0,0,0,4
5071,0,0,1-25,0,60.0,0,6.9,1,0,0,0,0,1,0,4
5072,0,0,1-25,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5073,1,0,101-500,7,60.0,0,1.2,1,5,1,0,6,1,2,4
5080,0,0,26-100,1,60.0,1,2.4,2,0,0,0,0,0,0,4
5081,0,0,1-25,2,60.0,1,2.8,1,0,0,0,0,0,0,4
5090,1,0,26-100,1,60.0,0,140.5,2,0,0,0,0,1,7,4
5092,0,0,1-25,0,60.0,1,2.8,1,0,0,0,0,0,0,4
5096,0,0,101-500,0,60.0,1,2.8,1,0,0,0,0,0,0,4
5101,0,0,26-100,0,60.0,0,152.7,2,1,0,0,1,1,1,4
5102,0,0,101-500,0,60.0,1,2.3,1,0,0,0,0,0,0,4
5103,0,0,26-100,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5104,0,0,101-500,1,60.0,1,138.8,1,0,0,0,0,0,0,4
5106,0,0,26-100,1,60.0,1,73.4,3,1,0,0,1,1,1,4
5109,1,0,1-25,1,60.0,0,2.8,1,4,0,0,4,1,1,4
5112,0,0,101-500,1,60.0,1,138.8,1,0,0,0,0,1,1,4
5114,0,0,101-500,1,60.0,1,138.8,1,0,0,0,0,0,0,4
5117,1,0,26-100,1,60.0,0,5.6,2,0,0,0,0,0,0,4
5118,0,0,1-25,0,60.0,0,5.6,2,0,0,0,0,0,0,4
5119,0,0,26-100,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5121,0,0,101-500,0,60.0,0,4.2,2,0,0,0,0,1,0,4
5123,0,0,26-100,0,60.0,0,2.8,1,0,0,0,0,0,14,4
5124,0,0,26-100,0,60.0,0,0.1,1,0,0,0,0,0,0,4
5125,1,0,1-25,1,60.0,1,70.6,2,0,0,0,0,1,1,4
5127,0,0,101-500,1,60.0,1,138.8,1,5,3,0,9,3,2,4
5130,0,0,101-500,0,60.0,1,140.2,2,0,0,0,0,0,1,4
5131,0,0,26-100,1,60.0,1,140.0,2,1,1,0,2,1,1,4
5134,0,0,101-500,2,60.0,0,2.8,1,0,0,0,0,1,1,4
5137,0,0,101-500,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5138,0,0,26-100,0,60.0,1,69.4,1,0,0,0,0,0,0,4
5139,0,0,1-25,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5140,0,0,1-25,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5141,0,0,1-25,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5142,0,0,1-25,0,60.0,0,72.2,2,0,0,0,0,0,0,4
5143,0,0,26-100,0,60.0,0,2.9,2,0,0,0,0,0,0,4
5145,0,0,101-500,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5146,0,0,26-100,0,60.0,0,2.6,1,0,0,0,0,0,0,4
5147,0,0,26-100,0,60.0,0,0.4,2,0,0,0,0,0,0,4
5148,0,0,101-500,2,60.0,1,138.8,1,0,0,0,0,4,2,4
5149,1,0,500-1000,2,60.0,0,23.0,6,1,0,0,1,2,12,4
5150,0,0,26-100,1,60.0,1,142.8,3,1,0,0,1,1,1,4
5151,0,0,1-25,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5160,0,0,101-500,1,60.0,0,2.8,1,0,0,0,0,0,0,4
5163,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
5164,0,0,1-25,0,60.0,1,138.8,1,0,0,0,0,1,3,4
5165,0,0,More than 1000,0,60.0,0,2.3,1,0,0,0,0,0,4,4
5166,1,0,26-100,2,60.0,0,57.9,8,0,0,0,0,0,2,4
5169,1,1,101-500,1,60.0,1,7.9,4,0,0,0,0,0,0,4
5174,1,0,101-500,1,60.0,1,74.6,3,0,0,0,0,0,0,4
5176,0,0,26-100,0,60.0,1,83.8,2,0,0,0,0,0,0,4
5178,0,0,101-500,0,60.0,1,2.3,1,0,0,0,0,0,0,4
5179,0,0,500-1000,0,60.0,0,8.8,3,0,0,0,0,0,0,4
5180,0,0,26-100,1,60.0,1,138.8,1,1,1,0,2,2,1,4
5181,0,0,101-500,0,60.0,1,138.8,1,0,0,0,0,0,0,4
5183,0,0,1-25,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5184,0,0,101-500,1,60.0,1,72.2,2,0,0,0,0,0,0,4
5186,0,0,26-100,1,60.0,1,910.6,13,0,0,0,0,0,0,4
5188,0,0,101-500,1,60.0,1,138.8,1,0,0,0,0,0,0,4
5190,0,0,101-500,4,60.0,1,69.4,1,0,0,0,0,1,1,4
5191,0,0,26-100,3,60.0,0,5.6,2,2,0,0,2,1,1,4
5193,1,0,101-500,4,60.0,1,75.5,9,0,0,0,0,2,4,4
5201,0,0,26-100,1,60.0,1,142.3,2,1,0,0,19,2,1,4
5204,0,0,26-100,0,60.0,1,141.6,2,0,0,0,0,0,0,4
5205,0,0,500-1000,0,60.0,0,5.1,2,0,0,0,0,0,0,4
5206,0,0,1-25,0,60.0,0,141.6,2,0,0,0,0,0,0,4
5207,0,0,101-500,0,60.0,0,5.6,2,0,0,0,0,0,0,4
5208,0,0,101-500,0,60.0,1,138.8,1,0,0,0,0,0,0,4
5212,0,0,101-500,0,60.0,1,72.2,2,0,0,0,0,0,0,4
5213,1,0,101-500,1,60.0,1,69.4,1,0,0,0,0,0,0,4
5215,1,0,26-100,0,60.0,0,2.8,1,0,0,0,0,0,1,4
5216,1,1,1-25,1,60.0,0,9.2,4,0,0,0,0,0,0,4
5217,1,0,26-100,0,60.0,1,77.1,6,0,0,0,0,0,0,4
5219,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
5220,1,1,101-500,1,60.0,0,86.2,9,0,0,0,0,0,0,4
5221,1,0,101-500,1,60.0,0,2.8,1,0,0,0,0,0,1,4
5224,1,0,1-25,1,60.0,1,12.1,3,0,0,0,0,0,0,4
5225,1,0,More than 1000,1,60.0,0,362.3,10,0,0,0,0,0,0,4
5228,1,0,101-500,1,60.0,1,75.8,6,0,0,0,0,1,11,4
5229,0,0,26-100,0,60.0,0,4.6,2,0,0,0,0,0,0,4
5230,0,0,500-1000,0,60.0,0,105.9,1,0,0,0,0,0,0,4
5231,0,1,101-500,2,60.0,1,150.5,7,0,0,0,0,0,0,4
5233,0,1,101-500,1,60.0,1,5942.7,5,0,0,0,0,0,0,4
5234,0,0,101-500,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5235,0,0,26-100,0,60.0,1,3.5,1,0,0,0,0,0,0,4
5236,0,0,101-500,0,60.0,1,61.1,2,0,0,0,0,0,0,4
5237,1,0,500-1000,1,60.0,0,5.9,2,0,0,0,0,0,0,4
5239,0,0,26-100,0,60.0,1,2.3,1,0,0,0,0,0,0,4
5240,0,0,26-100,0,60.0,0,2.3,1,0,0,0,0,0,0,4
5241,0,0,101-500,3,60.0,0,218.5,7,0,0,0,0,0,0,4
5242,0,0,26-100,1,60.0,1,2.3,1,0,0,0,0,0,0,4
5246,0,0,1-25,0,60.0,1,2.3,1,0,0,0,0,0,0,4
5249,0,0,26-100,0,60.0,1,138.8,1,0,0,0,0,0,0,4
5250,1,0,500-1000,1,60.0,1,55.5,1,1,0,0,1,1,1,4
5252,0,0,26-100,0,60.0,0,2.3,1,1,0,0,1,1,0,4
5258,1,0,26-100,1,60.0,1,58.8,1,0,0,0,0,0,0,4
5259,0,0,26-100,0,60.0,1,63.4,3,0,0,0,0,0,0,4
5261,1,0,26-100,0,60.0,0,2.4,1,0,0,0,0,0,0,4
5262,0,0,1-25,0,60.0,1,2.3,1,0,0,0,0,0,0,4
5269,0,0,26-100,0,60.0,0,2.8,1,0,0,0,0,1,1,4
5270,0,1,1-25,0,0.0,0,0.0,0,0,0,0,0,0,0,4
5275,0,0,500-1000,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5276,0,0,1-25,0,60.0,0,1.2,1,0,0,0,0,0,0,4
5277,0,0,1-25,0,60.0,1,61.6,2,0,0,0,0,0,0,4
5278,0,0,500-1000,0,60.0,1,69.4,1,0,0,0,0,0,1,4
5279,0,0,26-100,0,60.0,1,69.4,1,0,0,0,0,0,0,4
5280,0,0,101-500,0,60.0,0,2.8,1,0,0,0,0,0,0,4
5281,0,0,26-100,0,60.0,1,69.4,1,1,3,0,4,1,1,4
5282,0,0,26-100,0,60.0,0,352.9,2,0,0,0,0,0,0,4
5283,0,0,101-500,0,60.0,0,11.5,2,0,0,0,0,0,0,4
5287,0,0,101-500,0,60.0,1,69.4,1,0,0,0,0,0,0,4
5289,0,0,26-100,0,60.0,1,69.4,1,0,0,0,0,0,0,4
5290,0,0,26-100,0,60.0,1,69.4,1,0,0,0,0,0,0,4
5292,0,0,26-100,0,60.0,1,138.8,1,1,0,0,1,1,1,4
